Random Forest,Decision Tree,Extra Trees,XGBoost,CatBoost
0.2579746776357378,0.51958524451289,0.25876941841505047,0.25439465785626786,0.22614383349980474
0.8550017564602181,0.7079599109725943,0.8545550613887255,0.857013956202527,0.8728927236372984
0.5079120766783733,0.7208226165381397,0.5086938356369679,0.5043755127444907,0.47554582691871533
